id,cefr,complexity,words,language
1385_0000023,A2,4.807375131609989,43,it
1385_0000033,A2,3.182298345891493,68,it
1385_0000034,A2,3.033790250722005,48,it
1385_0000035,A2,2.9251182544600933,82,it
1385_0000036,A2,4.217053244348992,66,it
1385_0000037,A2,5.1040909581150125,40,it
1385_0000038,A2,3.434961078110404,51,it
1385_0000039,A2,3.033274172412141,46,it
1385_0000040,A2,3.648816778773418,45,it
1385_0000041,A2,1.972292288742116,47,it
1385_0000042,A2,3.1231591108668506,48,it
1385_0000043,A2,4.685252802789137,48,it
1385_0000044,A2+,2.9032895604867965,65,it
1385_0000045,A2+,4.178282909406664,52,it
1385_0000047,A2,2.999684060933717,74,it
1385_0000048,A2,3.444769122280593,53,it
1385_0000049,A2,2.5329320581890165,41,it
1385_0000050,A2,3.918986579802595,48,it
1385_0000051,A2+,3.6939979962366456,77,it
1385_0000052,A2,4.226842045269099,56,it
1385_0000053,A2,5.376779261317767,62,it
1385_0000054,A2+,4.101038672002796,55,it
1385_0000057,A2,2.271090417108228,54,it
1385_0000058,A2,3.2622381980867905,50,it
1385_0000059,A2,3.790122160329522,65,it
1385_0000095,A2,3.3259688253435504,24,it
1385_0000097,A2,4.638798402148931,49,it
1385_0000098,A2,3.623009152241337,43,it
1385_0000099,A2,3.0554995361999997,42,it
1385_0000100,A2,3.227377596186745,40,it
1385_0000101,A2,5.116965832811909,45,it
1385_0000102,A2,3.3548167768684274,69,it
1385_0000103,A2,2.511422698852611,44,it
1385_0000104,A2,4.290814544629555,48,it
1385_0000114,A2+,3.8159177821793935,73,it
1385_0000119,A2,3.596065747796221,44,it
1385_0000120,A1,2.892124438257557,29,it
1385_0000122,A2,2.5936307145724817,50,it
1385_0000123,A2,3.203734259808668,54,it
1385_0000124,A2,3.4703710802252608,59,it
1385_0000125,A2,3.1657487282803864,67,it
1385_0000126,A2,5.006001900186521,46,it
1385_0000127,A2,1.917329294692752,60,it
1385_0000128,A2,3.801749364331468,70,it
1385_0000129,A2,3.614981823091537,71,it
1385_0000130,A2,3.745716593531513,48,it
1385_0001103,A2,2.2522662339505413,39,it
1385_0001104,A2,1.5165759320317704,31,it
1385_0001105,A2,4.139221348523721,41,it
1385_0001107,A2,3.733050649273464,56,it
1385_0001108,A2,3.2561359383157704,50,it
1385_0001109,A2,2.269423259501427,50,it
1385_0001110,A2,3.575385754684893,46,it
1385_0001111,A2+,2.1983652652120464,49,it
1385_0001112,A2,3.290097630976084,63,it
1385_0001113,A2,2.3300420401194333,42,it
1385_0001118,A2,3.009089173313709,46,it
1385_0001119,A2,3.221354022927047,45,it
1385_0001120,A2,4.704843208688256,42,it
1385_0001121,A2,2.8304349968154194,65,it
1385_0001122,A2,4.006453800118927,49,it
1385_0001123,A2,2.196141040675937,49,it
1385_0001124,A2,2.7390236195193984,36,it
1385_0001125,A2,2.8191144432941564,48,it
1385_0001126,A1,4.871952022698673,29,it
1385_0001127,A2,4.16824415641871,79,it
1385_0001128,A1,4.966153489255725,60,it
1385_0001129,A2,3.0489596820577383,54,it
1385_0001130,A2,2.644412295359205,32,it
1385_0001131,A2,3.9176244758463263,46,it
1385_0001132,A2,3.122655567896191,38,it
1385_0001133,A2,4.035038121891065,59,it
1385_0001134,A2,3.594034514209228,48,it
1385_0001135,A2,3.9498981278476224,66,it
1385_0001136,A2,5.370433735712951,40,it
1385_0001137,A2,3.491978299917836,53,it
1385_0001138,A2,3.3555796894704177,48,it
1385_0001147,A2,3.178539865822409,67,it
1385_0001148,A2,2.639107744996969,63,it
1385_0001149,A2+,2.6527302820933887,62,it
1385_0001150,A2,3.901796675922687,41,it
1385_0001151,A2+,3.707998430016373,72,it
1385_0001152,A2+,2.9470558748982665,71,it
1385_0001153,B1,4.102411682561417,67,it
1385_0001154,A2,3.1464976662043957,42,it
1385_0001155,A2,2.369148317031388,38,it
1385_0001156,A2,2.385988798204748,42,it
1385_0001157,A2,3.0273138159671222,55,it
1385_0001158,A2,1.8029269695375532,54,it
1385_0001159,A2,1.947643081286489,66,it
1385_0001160,A2,3.8024001725333454,80,it
1385_0001161,A2,3.776975822388355,49,it
1385_0001162,A2,3.30721729593053,50,it
1385_0001163,A2,2.7888108611203704,78,it
1385_0001164,A2,3.527542641219873,66,it
1385_0001165,A2+,3.9691416441791754,66,it
1385_0001166,A2,3.129728115711242,62,it
1385_0001167,A2,3.437058894342105,63,it
1385_0001169,A2,2.225997907313072,43,it
1385_0001170,A2,1.91253674612088,31,it
1385_0001171,A2,2.518158585189409,33,it
1385_0001172,A2,2.694373000787394,42,it
1385_0001173,A1,1.4690615743144595,33,it
1385_0001174,A2,2.2111668825550286,37,it
1385_0001175,A2,2.022189985020514,40,it
1385_0001178,A1,2.7356851870363035,38,it
1385_0001188,A2,2.422939671797572,57,it
1385_0001189,A2,3.1496837122342565,52,it
1385_0001190,A2,4.354776577450456,57,it
1385_0001191,A2+,3.5992381519953085,50,it
1385_0001192,A2,2.5266779344542782,67,it
1385_0001193,B1,2.931541261688253,62,it
1385_0001194,A2+,2.5905985134511704,50,it
1385_0001195,A2,4.011204979494816,78,it
1385_0001196,A2,2.7766975647616308,62,it
1385_0001197,A2,3.562151121979872,47,it
1385_0001198,B1,3.4913810862101493,77,it
1385_0001199,A2,3.606947843785863,63,it
1385_0001501,A2,3.1744510919051456,37,it
1385_0001503,A2+,3.3523233611322314,44,it
1385_0001522,A2,1.9299058146827328,42,it
1385_0001523,A2+,4.176495905327454,81,it
1385_0001524,A2,3.472037657364045,64,it
1385_0001525,A2+,4.580407725287899,88,it
1385_0001526,A1,1.647877059791622,41,it
1385_0001527,A2,4.510849029180919,49,it
1385_0001528,A2+,3.9586054085682703,86,it
1385_0001712,A2,3.5200695268384696,97,it
1385_0001714,A2,2.907268912281576,42,it
1385_0001715,A2,3.428787649616297,59,it
1385_0001716,A2+,3.6368344825742582,49,it
1385_0001717,B1,3.7709848180663856,80,it
1385_0001718,A2,4.171601487180533,43,it
1385_0001719,A2,4.007880617806957,47,it
1385_0001720,A1,2.680412499829722,40,it
1385_0001723,A1,4.478011609813841,41,it
1385_0001724,B1,4.657261442987139,82,it
1385_0001725,A2,5.347377638729941,42,it
1385_0001726,A2,2.5675459908791955,67,it
1385_0001727,A1,4.718036098326172,51,it
1385_0001728,A2,6.074830537995942,93,it
1385_0001729,A2+,3.994583304166604,68,it
1385_0001730,B1,3.650864601011636,71,it
1385_0001732,A2,2.82636421856279,64,it
1385_0001733,A2,3.082725443274216,62,it
1385_0001734,A2,2.2330760611254874,57,it
1385_0001736,B1,3.7715944247408806,113,it
1385_0001737,A2,3.0112783104684926,66,it
1385_0001738,A1,4.145582301906386,34,it
1385_0001739,A2,3.4157158207721894,84,it
1385_0001740,A2+,2.8880906738660417,67,it
1385_0001741,A1,2.3391857474260047,36,it
1385_0001742,A1,3.22332378043489,30,it
1385_0001744,A1,3.074831646254151,54,it
1385_0001746,A2,4.304755615899486,61,it
1385_0001747,A2,2.1698373152979538,58,it
1385_0001748,A2+,4.409492353476827,83,it
1385_0001749,A2,2.269681074023136,45,it
1385_0001750,A1,3.3702569783910485,30,it
1385_0001751,A2,2.824935497384095,71,it
1385_0001752,A2,2.5215344464192557,64,it
1385_0001753,A2,3.89370494430187,65,it
1385_0001754,A2,1.9258011158078625,59,it
1385_0001756,A2,2.4260956341237847,43,it
1385_0001757,B1,2.8435024069638843,44,it
1385_0001758,A2,4.839410624646841,36,it
1385_0001759,A2,3.159382578672372,51,it
1385_0001760,A2,4.548410177199031,38,it
1385_0001761,A2,2.1190994908662635,37,it
1385_0001762,A2,4.018319999414264,54,it
1385_0001763,A1,3.3757387989925585,74,it
1385_0001764,A2,2.617564081821385,69,it
1385_0001765,A1,2.455883516606444,26,it
1385_0001766,A2+,5.496602983193908,86,it
1385_0001767,A2,2.533293590878275,74,it
1385_0001768,A2,3.6799847989624106,69,it
1385_0001771,A2,3.148415744470012,46,it
1385_0001772,A2,5.3296427520117895,52,it
1385_0001773,A2,3.141623983492123,38,it
1385_0001774,A1,2.3857982899178896,36,it
1385_0001775,A2,3.117692252715954,72,it
1385_0001785,A2,3.708068235569404,50,it
1385_0001786,A2+,2.223202179409787,57,it
1385_0001787,A2,2.650757666007898,38,it
1385_0001788,A2,4.127427563712738,60,it
1385_0001789,A2+,3.180137454623462,42,it
1385_0001790,A2+,3.0737575844992446,54,it
1385_0001791,A2,5.544672108758061,56,it
1385_0001792,A2,4.106659691735271,78,it
1385_0001793,A2,3.0838329430752456,76,it
1385_0001794,A2,2.955494298629912,60,it
1385_0001795,A2,2.979409286085166,32,it
1385_0001796,A2+,5.4758800722558485,60,it
1385_0001798,A2,3.309723637767974,57,it
1385_0001799,A2,3.8038860636337546,80,it
1385_0001800,A2,3.2719778222849683,79,it
1395_0000333,A2,4.014671942191302,81,it
1395_0000337,A1,14.331181298274982,48,it
1395_0000338,A2,3.718471961861779,86,it
1395_0000340,A2,3.5734015044355245,92,it
1395_0000341,A2,5.632971063104577,61,it
1395_0000353,A2,3.360743347890325,52,it
1395_0000354,A2,3.4443495595468487,63,it
1395_0000355,A2,4.4123548373252985,95,it
1395_0000356,A2,3.61519080494246,49,it
1395_0000357,B1,4.825725611927052,131,it
1395_0000359,A2+,3.4642233424460334,94,it
1395_0000360,B1,2.7731498706436035,77,it
1395_0000361,A2+,5.143750736675089,86,it
1395_0000364,A2,4.087855651455857,73,it
1395_0000365,B1,4.231640234916045,92,it
1395_0000366,B1,4.6391932169457535,80,it
1395_0000368,A1,4.189879980685083,40,it
1395_0000369,B1,4.103109026865525,85,it
1395_0000376,B1,3.095346238268047,103,it
1395_0000378,A2,4.143918480415769,59,it
1395_0000379,A2,3.481854897554141,75,it
1395_0000380,A2+,3.730393345905394,92,it
1395_0000383,A2+,3.295297718316708,74,it
1395_0000387,B1+,4.353873907383926,121,it
1395_0000388,B1,2.9758630620276065,98,it
1395_0000389,A1,2.0592114289715586,36,it
1395_0000390,A2,3.079619874693498,34,it
1395_0000391,B1,3.6961305273666394,116,it
1395_0000392,A2+,3.65659798211806,75,it
1395_0000396,A2,3.268011038028901,72,it
1395_0000398,B1,3.0572090639177723,99,it
1395_0000399,A2,3.402453194284827,70,it
1395_0000402,A2,4.650069915922642,77,it
1395_0000403,A2+,4.8515039847987245,72,it
1395_0000404,A2+,4.193987928219951,98,it
1395_0000409,B1,3.402787968779837,98,it
1395_0000413,A2,5.386435788626697,95,it
1395_0000414,A2,3.83235982171998,105,it
1395_0000415,A2,3.9628170262776807,62,it
1395_0000432,A2+,3.677222740697177,79,it
1395_0000438,B1,4.874295533463383,120,it
1395_0000443,B1,4.580233726432728,89,it
1395_0000446,B1,4.271079929890461,112,it
1395_0000447,A2,5.046758060004542,97,it
1395_0000448,A2,2.9796582449079767,87,it
1395_0000449,B1,2.6591309633827,70,it
1395_0000450,A2,3.439647094011419,63,it
1395_0000451,A2,3.394629059852982,95,it
1395_0000452,A2,2.384664531092888,52,it
1395_0000454,A2+,2.942969224023232,78,it
1395_0000455,A2,3.13081891057132,54,it
1395_0000458,A2,1.9423019224411169,69,it
1395_0000460,A2,2.646018576410784,52,it
1395_0000462,B1,2.321073990628906,62,it
1395_0000465,A2,4.7019771257746825,65,it
1395_0000469,A2,3.948831514738153,62,it
1395_0000470,A2,3.442650593469954,65,it
1395_0000471,A2,3.25308546657753,78,it
1395_0000499,A2,4.135580660246927,80,it
1395_0000500,A2,5.660040429814322,49,it
1395_0000504,A2,4.655432295838197,60,it
1395_0000512,A2+,5.700931115884059,91,it
1395_0000513,B1,3.598020890193444,78,it
1395_0000514,B1,4.260077083366751,80,it
1395_0000515,B1,6.08802234297814,100,it
1395_0000516,A2,3.2912440019403024,46,it
1395_0000518,B1,3.409880636276476,86,it
1395_0000525,B1,4.1434584169522015,66,it
1395_0000526,A2,2.8861068644025765,51,it
1395_0000527,A2,3.224273974897666,47,it
1395_0000528,B1,3.415882861268541,63,it
1395_0000529,A2+,3.3911191751532237,58,it
1395_0000531,A2+,4.088654585387107,124,it
1395_0000533,B1,3.244539583332613,107,it
1395_0000534,A2,4.7838752207339645,129,it
1395_0000535,A2,3.868206744690164,56,it
1395_0000537,A2,3.7130774150925294,88,it
1395_0000547,A2+,3.6277920712866014,91,it
1395_0000548,A2,3.697067291996959,102,it
1395_0000549,A2,4.345269116235705,99,it
1395_0000550,A2,2.818770114300095,114,it
1395_0000551,B1,2.4257342985777006,101,it
1395_0000552,A2+,3.5772006941318586,94,it
1395_0000553,A2,4.44367106997591,79,it
1395_0000554,A2+,3.810276586139401,99,it
1395_0000555,A2,2.8673894324996487,57,it
1395_0000556,A2,3.732902092284147,82,it
1395_0000557,B1,3.29225991421471,81,it
1395_0000559,A2,2.2995115688296224,90,it
1395_0000560,A2+,3.862341518514989,106,it
1395_0000563,A2,4.223052868174803,96,it
1395_0000564,A2,2.5214806778288144,111,it
1395_0000565,A2,2.183121572668473,91,it
1395_0000572,A2,6.367700558389577,55,it
1395_0000575,A2,5.497847101633377,69,it
1395_0000579,A2,4.92785017356075,68,it
1395_0000581,A2,6.803338761657296,132,it
1395_0000582,A1,3.0356059985074526,63,it
1395_0000583,A2,4.844611375004006,121,it
1395_0000584,A1,6.5996788906523545,65,it
1395_0000585,A2,5.282583688406601,89,it
1395_0000587,A1,5.5775561876925295,53,it
1395_0000591,A1,5.851104885082746,46,it
1395_0000593,A2,3.894473144897231,105,it
1395_0000595,A1,3.4118037266544925,46,it
1395_0000596,B1,3.461355913257347,81,it
1395_0000597,A2,4.929734443388593,101,it
1395_0000598,A2,3.09748785617182,85,it
1395_0000599,A2,4.969062490854595,47,it
1395_0000602,A2,5.469515243428201,63,it
1395_0000604,A2,5.029565163991245,55,it
1395_0000606,A2,5.408254953502345,62,it
1395_0000607,A2,11.918112555211003,59,it
1395_0000608,A2,4.602076400312127,77,it
1395_0000609,A2,5.042428413936312,66,it
1395_0000610,A2+,5.760858835428354,69,it
1395_0000611,A2,4.732584920968697,71,it
1395_0000612,A2,4.643616456170034,92,it
1395_0000626,B1,4.291237747714329,133,it
1395_0000627,A2,2.5324869816592965,67,it
1395_0000628,A2,3.611588056789084,100,it
1395_0000630,A2,1.9528080457933303,73,it
1395_0000631,A2,3.658090875893522,84,it
1395_0000635,A2,3.318784118632883,62,it
1395_0000636,A2,3.656294990940677,56,it
1395_0000639,A2,3.963557800906286,89,it
1395_0000642,A2,4.221137256582294,78,it
1395_0000644,A2+,4.996208908354898,108,it
1395_0000646,A2,5.19043974706309,69,it
1395_0000649,B1,4.974243957360383,102,it
1395_0001010,B1,4.352706514382553,84,it
1395_0001013,A2+,4.837256244529536,69,it
1395_0001015,A2,3.313044420180274,112,it
1395_0001016,B1,2.3896387245924204,72,it
1395_0001017,A2,2.6278726354121007,109,it
1395_0001019,A2,2.615092065122606,70,it
1395_0001020,A2,3.490713804464021,80,it
1395_0001021,A2+,3.814250219470249,81,it
1395_0001022,A2+,3.0682324634109466,92,it
1395_0001023,A2,3.961487399667529,101,it
1395_0001024,A2,3.9846285315474455,79,it
1395_0001028,A2+,3.5124818592338958,115,it
1395_0001033,A2+,3.2203920524882275,78,it
1395_0001034,A2,5.038563522579055,61,it
1395_0001040,A2,2.9837567114909445,46,it
1395_0001045,A2+,4.928544602798525,69,it
1395_0001058,A2+,4.44274803998012,59,it
1395_0001060,B1,3.2083688199962808,104,it
1395_0001061,B1,3.9224578692541465,141,it
1395_0001064,A2,3.9158982423454063,64,it
1395_0001065,A2,2.667525847910244,75,it
1395_0001066,A2,4.0403329457791735,87,it
1395_0001067,A2,2.1330989143720744,68,it
1395_0001068,A2,2.990339393992556,89,it
1395_0001069,A2+,2.438427096030778,72,it
1395_0001070,B1,5.095221018057855,122,it
1395_0001071,A2,2.8423852586793914,39,it
1395_0001073,B1,4.201207726650781,93,it
1395_0001074,A2,3.0364923442361973,93,it
1395_0001075,A2,3.3396808243623104,105,it
1395_0001076,A2,3.1772227177751584,131,it
1395_0001078,A2,4.426528281254976,82,it
1395_0001080,A2,5.3974683474439855,80,it
1395_0001084,A2,2.162541651628381,70,it
1395_0001090,B1,4.040463576644036,93,it
1395_0001093,A2,4.0915392270524205,90,it
1395_0001101,A2,4.588023856585856,79,it
1395_0001103,A2,3.649786988412982,98,it
1395_0001104,A2,3.4584562700742354,70,it
1395_0001108,A2,3.5363508915364834,66,it
1395_0001109,A2,3.934608327632197,77,it
1395_0001114,A2,3.5417599195717333,103,it
1395_0001115,B1,4.22619581587634,78,it
1395_0001116,A2+,2.8208696376096096,72,it
1395_0001117,A2,3.660907642392016,89,it
1395_0001118,A2,2.680890352166605,66,it
1395_0001119,B1,3.689968007870137,142,it
1395_0001120,A2,2.84494238747838,76,it
1395_0001121,A1,2.5438013434313658,71,it
1395_0001122,A2,3.265439617314001,68,it
1395_0001123,A2,3.0055866226918044,69,it
1395_0001124,A2,3.5619441579675097,44,it
1395_0001126,A2,3.767876002613,57,it
1395_0001131,A2,2.8746294745657086,52,it
1395_0001132,B1,4.72264902599614,100,it
1395_0001133,A2,2.870033066417568,86,it
1395_0001141,A2,3.19875927794724,73,it
1395_0001145,B1,4.91916623571998,148,it
1395_0001146,A1,5.248941644595622,41,it
1395_0001147,A2,3.659831056962624,106,it
1395_0001149,A2,5.4664398862374215,83,it
1395_0001150,A2,4.161253333292051,58,it
1395_0001158,B1,5.388864485888638,82,it
1395_0001160,B1,4.477552900738932,81,it
1395_0001161,A2,2.3886345842766783,91,it
1395_0001164,B1,4.88501173453241,120,it
1395_0001167,A2+,3.640285822884306,104,it
1395_0001169,A2,3.1299711701434987,76,it
1395_0001170,A2,5.295173390918751,101,it
1395_0001171,A2,5.558071947363747,73,it
